#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 10 01 00  86  9.7 11.9  2.52  7.69  5.57  84 1008.7  24.5  24.6 999.0 99.0 99.00
2008 01 10 02 00  88 10.2 12.1  2.75  7.69  5.66  84 1008.5  24.6  24.6 999.0 99.0 99.00
2008 01 10 03 00  90  9.3 10.9  2.61  6.67  5.56  86 1008.8  24.6  24.5 999.0 99.0 99.00
2008 01 10 04 00  92  9.3 11.1  2.67  9.09  5.55  57 1009.2  24.6  24.5 999.0 99.0 99.00
2008 01 10 05 00  90 10.5 12.1  2.58  7.14  5.71  96 1009.6  24.8  24.5 999.0 99.0 99.00
2008 01 10 06 00  89 10.2 12.1  2.51  9.09  5.43  48 1010.1  24.6  24.5 999.0 99.0 99.00
2008 01 10 07 00  91 10.1 12.0  2.64  9.09  5.67  62 1010.5  24.7  24.4 999.0 99.0 99.00
2008 01 10 08 00  89 11.0 13.2  2.72  7.14  5.76  99 1010.5  24.7  24.4 999.0 99.0 99.00
2008 01 10 09 00  86 10.1 11.7  2.69  6.67  5.69  98 1010.3  24.5  24.4 999.0 99.0 99.00
2008 01 10 10 00  89 10.8 12.7  2.65  7.69  5.81  95 1010.0  24.5  24.4 999.0 99.0 99.00
2008 01 10 11 00  90 10.0 11.6  2.50  9.09  5.70  52 1009.7  24.3  24.4 999.0 99.0 99.00
2008 01 10 12 00  88  9.4 11.1  2.59  8.33  5.80  82 1009.6  24.4  24.4 999.0 99.0 99.00
2008 01 10 13 00  87  9.4 11.0  2.59  7.69  5.78  87 1009.1  24.3  24.4 999.0 99.0 99.00
2008 01 10 14 00  90  9.3 11.0  2.65  7.14  6.04  94 1008.8  24.3  24.4 999.0 99.0 99.00
2008 01 10 15 00  77  8.7 10.4  2.99 10.00  6.37  45 1009.0  24.2  24.4 999.0 99.0 99.00
2008 01 10 16 00  86  9.2 11.4  2.79  8.33  6.15  74 1009.4  24.1  24.4 999.0 99.0 99.00
2008 01 10 17 00  88 10.3 12.0  2.91 10.81  6.11  44 1009.7  24.2  24.4 999.0 99.0 99.00
2008 01 10 18 00  87 10.1 12.0  3.10 10.81  6.33  52 1010.4  24.0  24.4 999.0 99.0 99.00
2008 01 10 19 00  88  9.5 11.8  2.97 10.00  6.21  54 1010.7  23.9  24.4 999.0 99.0 99.00
2008 01 10 20 00  94 10.0 12.4  2.97  9.09  6.52  55 1010.4  24.2  24.4 999.0 99.0 99.00
2008 01 10 21 00  87  9.1 11.2  2.91 10.81  6.50  48 1009.8  24.2  24.4 999.0 99.0 99.00
2008 01 10 22 00  85  9.4 11.5  2.88 11.43  6.30  48 1009.1  23.9  24.4 999.0 99.0 99.00
2008 01 10 23 00  92 10.0 12.3  2.98 10.81  6.52  46 1008.2  24.4  24.5 999.0 99.0 99.00
2008 01 11 00 00  98  9.1 10.9  2.81 10.81  6.10  65 1007.6  24.4  24.5 999.0 99.0 99.00
2008 01 11 01 00  93  9.4 11.5  2.79 10.81  6.19  52 1006.6  24.3  24.5 999.0 99.0 99.00
2008 01 11 02 00  97 10.1 11.8  2.83 10.81  6.23  58 1006.2  24.4  24.5 999.0 99.0 99.00
2008 01 11 03 00  97  9.4 11.5  2.92 11.43  6.19  51 1006.4  24.4  24.5 999.0 99.0 99.00
2008 01 11 04 00  90  9.7 11.5  2.88 10.81  6.31  59 1006.8  24.4  24.5 999.0 99.0 99.00
2008 01 11 05 00  96  9.4 10.7  2.96 10.81  6.34  60 1007.2  24.2  24.5 999.0 99.0 99.00
2008 01 11 06 00  98  9.1 10.8  3.01 10.81  6.30  51 1007.5  24.3  24.5 999.0 99.0 99.00
2008 01 11 07 00  88 10.6 14.7  2.82 10.81  6.24  51 1008.0  23.8  24.5 999.0 99.0 99.00
2008 01 11 08 00  94 10.1 11.8  2.93 10.81  6.37  50 1008.4  24.5  24.4 999.0 99.0 99.00
2008 01 11 09 00  94  9.1 11.2  2.77 11.43  6.22  50 1008.4  24.0  24.4 999.0 99.0 99.00
2008 01 11 10 00  93  9.0 11.2  2.91 10.81  6.28  47 1008.4  24.1  24.4 999.0 99.0 99.00
2008 01 11 11 00  93 11.2 14.0  2.92 10.81  6.29  51 1007.9  24.4  24.3 999.0 99.0 99.00
2008 01 11 12 00  91  9.8 14.0  3.14 10.00  6.24  59 1007.3  23.9  24.3 999.0 99.0 99.00
2008 01 11 13 00  85 11.3 13.7  3.16 10.81  6.51  52 1007.0  23.0  24.3 999.0 99.0 99.00
2008 01 11 14 00  91 11.1 13.6  3.23 10.81  6.75  59 1006.9  24.2  24.3 999.0 99.0 99.00
2008 01 11 15 00  86 11.0 13.5  3.32 10.81  6.48  62 1007.2  23.7  24.2 999.0 99.0 99.00
2008 01 11 16 00  92  9.8 11.9  3.07 11.43  6.30  69 1007.7  24.1  24.3 999.0 99.0 99.00
2008 01 11 17 00  94 12.2 14.3  3.20 10.81  6.45  55 1008.3  23.7  24.2 999.0 99.0 99.00
2008 01 11 18 00  88 10.5 13.3  3.23 11.43  6.50  56 1009.4  23.8  24.2 999.0 99.0 99.00
2008 01 11 19 00  86  9.4 11.3  3.14 10.81  6.45  54 1010.0  24.3  24.2 999.0 99.0 99.00
2008 01 11 20 00  89  9.8 12.3  3.47 10.81  6.90  42 1009.8  24.5  24.2 999.0 99.0 99.00
2008 01 11 21 00  88 10.4 12.3  3.15 10.81  6.66  52 1009.6  24.2  24.2 999.0 99.0 99.00
2008 01 11 22 00  85  9.5 11.9  3.30 10.81  6.69  44 1008.9  23.9  24.3 999.0 99.0 99.00
2008 01 11 23 00  85  9.4 11.1  3.43 11.43  6.96  59 1008.1  24.1  24.3 999.0 99.0 99.00
2008 01 12 00 00  83  9.8 11.3  3.32 10.00  6.83  57 1007.2  24.2  24.3 999.0 99.0 99.00
2008 01 12 01 00  83  8.8 10.5  3.36 10.81  6.82  65 1006.7  24.2  24.4 999.0 99.0 99.00
2008 01 12 02 00  87  9.2 11.5  3.19 10.81  6.78  55 1006.4  24.2  24.3 999.0 99.0 99.00
2008 01 12 03 00  85  9.3 11.3  2.98 10.81  6.61  49 1006.6  24.3  24.3 999.0 99.0 99.00
2008 01 12 04 00  87  9.7 11.3  3.10 10.81  6.92  68 1006.9  24.2  24.3 999.0 99.0 99.00
2008 01 12 05 00  88  8.9 10.5  3.05 11.43  6.70  65 1007.5  24.2  24.3 999.0 99.0 99.00
2008 01 12 06 00  91  9.6 11.4  2.89 14.81  6.74 174 1008.1  24.2  24.3 999.0 99.0 99.00
2008 01 12 07 00  90 10.3 12.2  3.17 10.81  6.78  62 1008.7  24.2  24.3 999.0 99.0 99.00
2008 01 12 08 00  95  9.5 11.7  2.95 13.79  6.34 169 1009.1  24.1  24.2 999.0 99.0 99.00
2008 01 12 09 00  93 11.1 13.1  3.12 10.00  6.54  64 1009.2  24.1  24.2 999.0 99.0 99.00
2008 01 12 10 00  88 10.4 13.1  2.83 14.81  6.37 164 1009.0  24.0  24.2 999.0 99.0 99.00
2008 01 12 11 00  93 10.7 12.3  3.08 10.81  6.39  66 1008.5  24.1  24.2 999.0 99.0 99.00
2008 01 12 12 00  89 11.4 13.8  3.10 10.00  6.62  58 1007.7  24.0  24.1 999.0 99.0 99.00
2008 01 12 13 00  82 10.7 12.4  3.06 13.79  6.58 153 1007.1  23.7  24.1 999.0 99.0 99.00
2008 01 12 14 00  90 11.1 16.6  3.10 13.79  6.62 156 1007.0  23.7  24.1 999.0 99.0 99.00
2008 01 12 15 00  78  9.9 11.5  3.10 14.81  6.39 352 1007.5  23.5  24.1 999.0 99.0 99.00
2008 01 12 16 00  87  9.4 11.1  3.14 13.79  6.43 154 1008.1  24.1  24.1 999.0 99.0 99.00
2008 01 12 17 00  86  9.7 11.2  3.16 13.79  6.62 162 1008.9  24.1  24.1 999.0 99.0 99.00
2008 01 12 18 00  87  9.0 11.1  2.98 13.79  6.35 174 1009.7  24.0  24.1 999.0 99.0 99.00
2008 01 12 19 00  87 10.2 12.5  3.12 11.43  6.23  90 1009.9  24.2  24.1 999.0 99.0 99.00
2008 01 12 20 00  85  9.6 11.7  2.88 14.81  6.14 319 1009.7  24.0  24.1 999.0 99.0 99.00
2008 01 12 21 00  89  9.9 11.9  3.00 16.00  6.40 342 1009.3  24.2  24.1 999.0 99.0 99.00
2008 01 12 22 00  91 10.0 12.1  2.97 13.79  6.42 146 1008.7  24.1  24.1 999.0 99.0 99.00
2008 01 12 23 00  94 10.4 12.9  2.95 14.81  6.28 314 1008.0  24.3  24.1 999.0 99.0 99.00
2008 01 13 00 00  93  9.2 11.1  2.91 14.81  6.36 335 1007.1  24.3  24.1 999.0 99.0 99.00
2008 01 13 01 00  93  9.7 11.5  2.83 13.79  6.38 206 1006.7  24.2  24.2 999.0 99.0 99.00
2008 01 13 02 00  97  8.5 10.0  2.88  7.14  6.41  99 1006.5  24.2  24.2 999.0 99.0 99.00
2008 01 13 03 00  91  9.2 10.9  2.87 14.81  6.55 345 1006.7  24.2  24.2 999.0 99.0 99.00
2008 01 13 04 00 100  9.6 11.8  2.87 16.00  6.40 353 1007.4  24.1  24.1 999.0 99.0 99.00
2008 01 13 05 00  95 10.2 11.9  2.77 14.81  6.28 351 1008.0  24.1  24.1 999.0 99.0 99.00
2008 01 13 06 00  89 10.2 12.0  2.75 16.00  6.34 344 1008.4  24.1  24.1 999.0 99.0 99.00
2008 01 13 07 00  89  9.5 11.2  2.64 14.81  6.15 347 1009.1  24.1  24.1 999.0 99.0 99.00
2008 01 13 08 00  90  9.3 11.0  2.77 13.79  6.06 358 1009.6  24.1  24.0 999.0 99.0 99.00
2008 01 13 09 00  89  9.9 11.9  2.69 14.81  6.20 340 1009.5  24.1  24.0 999.0 99.0 99.00
2008 01 13 10 00  88  9.2 11.2  2.64 13.79  6.32 336 1009.2  24.0  24.0 999.0 99.0 99.00
2008 01 13 11 00  90  9.9 11.6  2.66 14.81  6.24 330 1008.9  23.9  24.0 999.0 99.0 99.00
2008 01 13 12 00  86 10.8 13.4  2.67 14.81  6.13 343 1008.1  24.0  24.0 999.0 99.0 99.00
2008 01 13 13 00  88  9.7 11.9  2.73 14.81  6.12 343 1007.6  23.8  24.0 999.0 99.0 99.00
2008 01 13 14 00  88  9.9 12.2  2.64 14.81  6.03 337 1007.8  23.8  24.0 999.0 99.0 99.00
2008 01 13 15 00  87  9.2 11.2  2.70 14.81  6.19 341 1008.4  23.9  23.9 999.0 99.0 99.00
2008 01 13 16 00  84  9.7 12.3  2.65 13.79  6.07 343 1009.0  24.1  23.9 999.0 99.0 99.00
2008 01 13 17 00  94  9.4 11.9  2.53 14.81  5.67 333 1009.8  24.0  23.9 999.0 99.0 99.00
2008 01 13 18 00  97  9.5 11.2  2.70 14.81  6.21 336 1010.6  24.2  23.9 999.0 99.0 99.00
2008 01 13 19 00  97  9.5 11.5  2.52 13.79  6.03 343 1011.0  24.0  23.9 999.0 99.0 99.00
2008 01 13 20 00 100  9.2 10.6  2.50 13.79  5.76 341 1010.7  24.0  23.9 999.0 99.0 99.00
2008 01 13 21 00 103  9.5 11.1  2.42 13.79  5.72 339 1010.2  24.0  23.9 999.0 99.0 99.00
2008 01 13 22 00  99  8.9 10.5  2.51 13.79  5.82 352 1009.7  23.9  24.0 999.0 99.0 99.00
2008 01 13 23 00  99  8.2  9.3  2.31 14.81  5.87 348 1009.2  23.8  24.1 999.0 99.0 99.00
2008 01 14 00 00 102  7.8  9.7  2.34 13.79  5.91 342 1008.5  23.8  24.1 999.0 99.0 99.00
2008 01 14 01 00  99  7.6  8.8  2.35 13.79  5.72 341 1008.1  23.9  24.1 999.0 99.0 99.00
2008 01 14 02 00 100  7.9  9.1  2.21 13.79  5.74 332 1008.0  23.9  24.1 999.0 99.0 99.00
2008 01 14 03 00  99  8.7 10.5  2.39  6.67  5.91 108 1008.4  24.0  24.1 999.0 99.0 99.00
2008 01 14 04 00 100  7.7  9.1  2.22 11.43  5.72 158 1009.0  24.0  24.1 999.0 99.0 99.00
2008 01 14 05 00  88  8.0  9.1  2.18 13.79  5.73 343 1009.9  23.8  24.0 999.0 99.0 99.00
2008 01 14 06 00  91  8.1  9.8  2.23  7.14  5.71  96 1010.6  23.8  24.0 999.0 99.0 99.00
2008 01 14 07 00  85  8.3  9.7  2.01 13.79  5.47 345 1011.1  23.8  24.0 999.0 99.0 99.00
2008 01 14 08 00  88  8.3  9.8  2.16  6.25  5.59 108 1011.1  23.8  24.0 999.0 99.0 99.00
2008 01 14 09 00  80  8.3  9.8  2.17 12.90  5.63 348 1010.8  23.7  23.9 999.0 99.0 99.00
2008 01 14 10 00  85  8.4  9.9  2.09 12.12  5.47 249 1010.4  23.7  23.9 999.0 99.0 99.00
2008 01 14 11 00  83  9.1 10.6  2.09 10.00  5.50  56 1009.6  23.6  23.9 999.0 99.0 99.00
2008 01 14 12 00  80  8.9 10.9  2.20  9.09  5.69  57 1009.2  23.5  23.9 999.0 99.0 99.00
2008 01 14 13 00  75  8.4 10.2  1.98 12.12  5.38 343 1008.8  23.6  23.9 999.0 99.0 99.00
2008 01 14 14 00  75  7.9  9.4  2.04  9.09  5.67  69 1008.6  23.5  24.0 999.0 99.0 99.00
2008 01 14 15 00  80  8.6 10.3  1.99  9.09  5.30  47 1008.7  23.5  23.9 999.0 99.0 99.00
2008 01 14 16 00  84  9.6 10.9  1.92 13.79  5.38 359 1009.1  23.6  23.9 999.0 99.0 99.00
2008 01 14 17 00  89  9.6 11.2  1.99 13.79  5.39 347 1009.7  23.6  23.9 999.0 99.0 99.00
2008 01 14 18 00 100  9.2 10.9  2.09 13.79  5.44 346 1010.4  23.7  23.9 999.0 99.0 99.00
2008 01 14 19 00  98  8.7 10.3  2.16 12.90  5.36 333 1010.8  23.7  23.9 999.0 99.0 99.00
2008 01 14 20 00  95  8.5 10.2  2.13  8.33  5.31  56 1010.5  23.7  23.9 999.0 99.0 99.00
2008 01 14 21 00  99  8.7 10.1  2.00 12.90  5.38 344 1010.2  23.7  24.0 999.0 99.0 99.00
2008 01 14 22 00  94  7.4  9.0  2.04 12.90  5.54 356 1010.0  23.7  24.0 999.0 99.0 99.00
2008 01 14 23 00  98  8.6  9.9  2.04 12.90  5.34 350 1009.1  23.9  24.1 999.0 99.0 99.00
2008 01 15 00 00  96  7.9  9.4  1.92  8.33  5.41  67 1008.3  23.8  24.1 999.0 99.0 99.00
2008 01 15 01 00  99  7.9  9.5  2.11 12.90  5.73 340 1007.8  23.9  24.1 999.0 99.0 99.00
2008 01 15 02 00  92  7.6  8.6  1.97 12.90  5.51 346 1007.5  23.8  24.1 999.0 99.0 99.00
2008 01 15 03 00  96  7.7  9.0  1.97 12.90  5.80 358 1007.6  23.9  24.1 999.0 99.0 99.00
2008 01 15 04 00  90  7.6  8.8  2.08 12.90  5.91 337 1008.0  23.8  24.0 999.0 99.0 99.00
2008 01 15 05 00  84  7.7  9.6  2.14 12.90  5.97   3 1008.4  23.7  24.0 999.0 99.0 99.00
2008 01 15 06 00  83  7.5  9.2  2.14 12.90  6.07 344 1008.9  23.7  24.0 999.0 99.0 99.00
2008 01 15 07 00  77  9.6 11.0  2.15 21.05  6.01 339 1008.9  23.7  23.9 999.0 99.0 99.00
2008 01 15 08 00  76  9.2 11.5  2.09 21.05  5.62 348 1009.1  23.7  23.9 999.0 99.0 99.00
2008 01 15 09 00  71  9.1 10.5  2.07 21.05  5.71 328 1009.1  23.6  23.9 999.0 99.0 99.00
2008 01 15 10 00  70  8.3  9.8  2.37 21.05  6.46 346 1008.9  23.5  23.9 999.0 99.0 99.00
2008 01 15 11 00  70  8.6 10.1  2.36 21.05  6.44 352 1008.4  23.5  23.9 999.0 99.0 99.00
2008 01 15 12 00  70  8.5  9.8  2.40 19.05  6.58 343 1008.2  23.5  23.9 999.0 99.0 99.00
2008 01 15 13 00  75  8.3  9.9  2.53 19.05  6.93 345 1008.1  23.5  23.9 999.0 99.0 99.00
2008 01 15 14 00  79  8.5 10.9  2.27 19.05  6.44 344 1008.2  23.5  23.9 999.0 99.0 99.00
2008 01 15 15 00  83  8.2  9.9  2.40 19.05  6.76 338 1008.3  23.5  23.9 999.0 99.0 99.00
2008 01 15 16 00  87  8.4  9.9  2.28 17.39  6.40 313 1009.0  23.6  23.9 999.0 99.0 99.00
2008 01 15 17 00  83  8.4 10.0  2.65 17.39  7.16 344 1009.7  23.6  23.9 999.0 99.0 99.00
2008 01 15 18 00  84  7.6  8.8  2.69 17.39  7.26 338 1010.5  23.6  23.9 999.0 99.0 99.00
2008 01 15 19 00  84  7.7  9.0  2.79 19.05  7.57 342 1010.8  23.7  23.9 999.0 99.0 99.00
2008 01 15 20 00  84  8.1  9.6  2.52 19.05  6.92 353 1010.6  23.7  23.9 999.0 99.0 99.00
2008 01 15 21 00  82  7.9  9.4  2.73 17.39  7.64 340 1010.1  23.6  24.0 999.0 99.0 99.00
2008 01 15 22 00  85  8.3 10.2  2.32 17.39  6.62 347 1009.5  23.6  24.1 999.0 99.0 99.00
2008 01 15 23 00  90  8.0  9.5  2.50 17.39  6.75 338 1008.8  23.7  24.1 999.0 99.0 99.00
2008 01 16 00 00  96  7.7  8.9  2.80 17.39  7.95 345 1008.0  23.6  24.2 999.0 99.0 99.00
2008 01 16 01 00  88  7.7  9.0  2.80 17.39  7.97 342 1007.3  23.6  24.2 999.0 99.0 99.00
2008 01 16 02 00  86  7.8  9.4  2.56 17.39  7.68 337 1006.9  23.7  24.2 999.0 99.0 99.00
2008 01 16 03 00  86  8.1  9.5  2.42 17.39  7.33 339 1006.7  23.7  24.1 999.0 99.0 99.00
2008 01 16 04 00  84  8.0  9.3  2.63 16.00  7.63 322 1007.1  23.6  24.1 999.0 99.0 99.00
2008 01 16 05 00  77  8.3  9.8  2.44 17.39  7.08 329 1007.8  23.6  24.0 999.0 99.0 99.00
2008 01 16 06 00  87  9.1 10.4  2.65 16.00  7.39 331 1008.3  23.7  24.0 999.0 99.0 99.00
2008 01 16 07 00  79  9.1 10.6  2.47 14.81  7.01 321 1008.9  23.7  24.0 999.0 99.0 99.00
2008 01 16 08 00  90  8.7 10.6  2.57 16.00  7.26 329 1009.2  23.6  24.0 999.0 99.0 99.00
2008 01 16 09 00  78  8.9 10.4  2.46 16.00  7.20 314 1009.3  23.6  24.0 999.0 99.0 99.00
2008 01 16 10 00  74  8.6  9.9  2.59 16.00  7.17 352 1009.2  23.6  24.0 999.0 99.0 99.00
2008 01 16 11 00  83  8.7 10.2  2.54 16.00  7.11 327 1009.1  23.6  23.9 999.0 99.0 99.00
2008 01 16 12 00  79  8.0  9.7  2.50 16.00  7.03 341 1008.6  23.4  23.9 999.0 99.0 99.00
2008 01 16 13 00  77  7.6  8.8  2.67 16.00  7.59 342 1008.3  23.4  23.9 999.0 99.0 99.00
2008 01 16 14 00  82  6.9  8.9  2.38 16.00  7.11 315 1008.4  23.4  23.8 999.0 99.0 99.00
2008 01 16 15 00  78  8.1 10.1  2.52 14.81  7.02 158 1008.6  23.4  23.8 999.0 99.0 99.00
2008 01 16 16 00  82  7.4  8.6  2.54 14.81  7.39 309 1008.9  23.3  23.8 999.0 99.0 99.00
2008 01 16 17 00  78  8.2 10.0  2.48 14.81  7.41 326 1009.5  23.4  23.8 999.0 99.0 99.00
2008 01 16 18 00  82  8.8 10.4  2.33 14.81  6.76 328 1010.2  23.7  23.8 999.0 99.0 99.00
2008 01 16 19 00  84  8.4  9.9  2.31 14.81  6.48 326 1010.6  23.6  23.8 999.0 99.0 99.00
2008 01 16 20 00  85  7.6  9.4  2.47 14.81  6.90 287 1010.4  23.5  23.8 999.0 99.0 99.00
2008 01 16 21 00  88  7.7  9.2  2.25 14.81  6.61 185 1009.9  23.5  23.9 999.0 99.0 99.00
2008 01 16 22 00  80  7.7  9.0  2.56 14.81  7.37 299 1009.1  23.4  23.9 999.0 99.0 99.00
2008 01 16 23 00  84  8.1  9.8  2.48 14.81  7.09 321 1008.1  23.5  24.0 999.0 99.0 99.00
2008 01 17 00 00  80  8.4 10.2  2.37 14.81  6.58 326 1007.1  23.5  24.0 999.0 99.0 99.00
2008 01 17 01 00  79  7.8  8.9  2.36 14.81  6.53 311 1006.4  23.5  24.0 999.0 99.0 99.00
2008 01 17 02 00  83  7.9  9.6  2.20 12.90  6.30 293 1006.0  23.4  23.9 999.0 99.0 99.00
2008 01 17 03 00  82  8.0  9.5  2.23 13.79  6.47 177 1005.9  23.5  23.9 999.0 99.0 99.00
2008 01 17 04 00  78  8.1  9.7  2.27 14.81  6.47 334 1006.6  23.5  23.8 999.0 99.0 99.00
2008 01 17 05 00  74  8.9 10.5  2.29 14.81  6.72 318 1007.2  23.5  23.8 999.0 99.0 99.00
2008 01 17 06 00  80  8.5  9.8  2.21 13.79  6.19 329 1007.7  23.5  23.8 999.0 99.0 99.00
2008 01 17 07 00  82  8.9 10.6  2.31 13.79  6.42 324 1008.2  23.5  23.7 999.0 99.0 99.00
2008 01 17 08 00  76  9.0 10.5  2.20 13.79  6.11 288 1008.5  23.6  23.7 999.0 99.0 99.00
2008 01 17 09 00  81  8.2  9.5  2.16 13.79  5.77 317 1008.8  23.4  23.6 999.0 99.0 99.00
2008 01 17 10 00  86  8.3  9.8  2.34 13.79  6.62 325 1008.8  23.3  23.6 999.0 99.0 99.00
2008 01 17 11 00  86  8.2  9.6  2.11 14.81  6.12 329 1008.0  23.3  23.6 999.0 99.0 99.00
2008 01 17 12 00  85  8.8 10.4  2.20 13.79  6.07 342 1007.0  23.1  23.6 999.0 99.0 99.00
2008 01 17 13 00  83  8.6 10.0  2.14 13.79  6.20 228 1006.9  23.1  23.5 999.0 99.0 99.00
2008 01 17 14 00  89  8.4 10.1  2.30 13.79  6.23 301 1006.7  23.2  23.5 999.0 99.0 99.00
2008 01 17 15 00  92  9.6 11.4  2.15 12.90  5.92 322 1006.7  23.1  23.5 999.0 99.0 99.00
2008 01 17 16 00  87  8.5 10.2  2.11 12.12  5.73 326 1007.2  23.2  23.5 999.0 99.0 99.00
2008 01 17 17 00  98  9.2 10.9  2.15 13.79  5.96 244 1007.7  23.1  23.4 999.0 99.0 99.00
2008 01 17 18 00  94  8.7 10.5  2.15 12.12  5.88 331 1008.5  23.2  23.4 999.0 99.0 99.00
2008 01 17 19 00  96  8.9 10.2  2.12 13.79  5.87 318 1008.8  23.3  23.4 999.0 99.0 99.00
2008 01 17 20 00  95  8.5 10.1  2.15 12.12  5.78 319 1008.9  23.4  23.5 999.0 99.0 99.00
2008 01 17 21 00  89  8.3  9.6  2.19 12.90  6.17 258 1008.3  23.4  23.5 999.0 99.0 99.00
2008 01 17 22 00  94  8.5 10.0  2.13 12.12  5.86 330 1007.8  23.4  23.5 999.0 99.0 99.00
2008 01 17 23 00  93  8.8 10.2  2.07 12.12  5.56 350 1006.9  23.3  23.6 999.0 99.0 99.00
2008 01 18 00 00  90  8.9 10.4  2.14 12.90  5.65 346 1006.1  23.3  23.6 999.0 99.0 99.00
2008 01 18 01 00  87  7.9  9.1  2.10 12.90  5.77 264 1005.5  23.3  23.6 999.0 99.0 99.00
2008 01 18 02 00  91  8.0  9.5  1.94 12.12  5.57 341 1005.3  23.3  23.6 999.0 99.0 99.00
2008 01 18 03 00  94  7.9  9.1  2.02 12.12  5.65 340 1005.6  23.4  23.6 999.0 99.0 99.00
2008 01 18 04 00  91  7.2  8.5  2.01 12.90  5.66 207 1006.2  23.4  23.6 999.0 99.0 99.00
2008 01 18 05 00  96  7.8  9.1  1.94 12.90  5.84 255 1006.9  23.3  23.5 999.0 99.0 99.00
2008 01 18 06 00  96  6.9  8.1  1.99 17.39  5.84 109 1007.9  23.3  23.5 999.0 99.0 99.00
2008 01 18 07 00  83  6.7  7.8  1.97 12.90  5.88 317 1008.6  23.3  23.5 999.0 99.0 99.00
2008 01 18 08 00  84  6.7  7.8  2.01 12.90  5.89 337 1008.6  23.2  23.5 999.0 99.0 99.00
2008 01 18 09 00  87  7.4  8.5  2.02 11.43  5.82 323 1008.4  23.1  23.4 999.0 99.0 99.00
2008 01 18 10 00  96  6.5  7.7  2.05 14.81  6.24  21 1008.4  23.1  23.4 999.0 99.0 99.00
2008 01 18 11 00  92  7.2  8.7  1.98 12.90  6.22   6 1007.5  23.0  23.4 999.0 99.0 99.00
2008 01 18 12 00  93  8.3  9.3  2.11 14.81  6.32  21 1006.8  23.0  23.4 999.0 99.0 99.00
2008 01 18 13 00  94  7.9  9.9  2.21 13.79  6.47  17 1006.3  22.9  23.3 999.0 99.0 99.00
2008 01 18 14 00  88  9.0 10.8  2.28 16.00  6.61  32 1006.3  22.9  23.3 999.0 99.0 99.00
2008 01 18 15 00  89  8.9 10.8  2.28 13.79  6.26  19 1006.6  23.0  23.3 999.0 99.0 99.00
2008 01 18 16 00  83  9.2 11.2  2.47 14.81  6.68  21 1007.1  22.9  23.3 999.0 99.0 99.00
2008 01 18 17 00  88  8.0  9.7  2.49 14.81  6.55  15 1008.0  23.0  23.2 999.0 99.0 99.00
2008 01 18 18 00  90  8.4  9.7  2.25 13.79  6.38  17 1008.8  23.3  23.2 999.0 99.0 99.00
2008 01 18 19 00  91  7.5  8.6  2.61 14.81  7.07  19 1009.2  23.5  23.2 999.0 99.0 99.00
2008 01 18 20 00  88  7.1  8.1  2.45 14.81  6.85  22 1009.0  23.2  23.2 999.0 99.0 99.00
2008 01 18 21 00  93  6.7  7.6  2.37 14.81  6.81  22 1008.6  23.3  23.3 999.0 99.0 99.00
2008 01 18 22 00 103  6.5  7.9  2.33 14.81  6.71  16 1008.0  23.3  23.3 999.0 99.0 99.00
2008 01 18 23 00  98  6.9  8.5  2.24 14.81  6.63  35 1007.0  23.2  23.4 999.0 99.0 99.00
2008 01 19 00 00  90  6.8  7.9  2.24 12.90  6.54  15 1006.2  23.1  23.4 999.0 99.0 99.00
2008 01 19 01 00  88  6.8  7.8  2.12 14.81  6.49  16 1005.4  23.1  23.5 999.0 99.0 99.00
2008 01 19 02 00  82  5.9  6.8  2.33 13.79  7.01  21 1005.3  23.1  23.4 999.0 99.0 99.00
2008 01 19 03 00  76  6.8  7.9  2.08 14.81  6.68  20 1005.4  23.1  23.4 999.0 99.0 99.00
2008 01 19 04 00  81  6.3  7.3  2.10 13.79  6.81  26 1006.1  23.1  23.3 999.0 99.0 99.00
2008 01 19 05 00  84  6.9  8.0  2.10 14.81  6.72  19 1006.9  23.0  23.3 999.0 99.0 99.00
2008 01 19 06 00  76  6.6  7.6  2.03 13.79  6.66  20 1007.8  23.0  23.3 999.0 99.0 99.00
2008 01 19 07 00  75  6.9  8.1  2.13 13.79  6.83  25 1008.8  23.1  23.2 999.0 99.0 99.00
2008 01 19 08 00  77  6.8  8.1  2.04 12.90  6.67  18 1009.7  23.1  23.2 999.0 99.0 99.00
2008 01 19 09 00  80  6.0  7.0  2.07 13.79  6.70  11 1009.8  23.0  23.1 999.0 99.0 99.00
2008 01 19 10 00  84  5.9  6.9  2.06 12.90  6.58  20 1009.8  23.0  23.1 999.0 99.0 99.00
2008 01 19 11 00  83  6.6  7.5  1.91 13.79  6.57  28 1009.3  22.9  23.1 999.0 99.0 99.00
2008 01 19 12 00  81  5.9  6.5  1.93 12.90  6.59  13 1008.7  22.8  23.1 999.0 99.0 99.00
2008 01 19 13 00  74  5.5  6.3  1.91 13.79  6.63  16 1008.1  22.7  23.1 999.0 99.0 99.00
2008 01 19 14 00  79  4.7  5.6  1.90 12.90  6.69  24 1007.9  22.8  23.0 999.0 99.0 99.00
2008 01 19 15 00  87  5.5  6.2  1.83 13.79  6.51  10 1008.0  22.8  23.0 999.0 99.0 99.00
